Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
PICI REGION 1 - Mawb	Core	95	95632	96522	1	WP_115319261.1	100	99.7	1.68e-210	NifU family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	96	96519	97697	1	WP_115319262.1	100	99.7	1.04e-307	NHL repeat-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	97	97694	98530	1	WP_115319263.1	100	99.6	2.03e-202	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	98	98527	99744	1	WP_232077577.1	99.8	98.5	2.53e-293	cytochrome P450 [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	99	99765	100550	-1	WP_115319264.1	100	99.6	3.12e-168	hydrogenase nickel incorporation protein HypB [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	100	100575	100910	-1	WP_115319265.1	100	99.1	2.82e-75	hydrogenase maturation nickel metallochaperone HypA [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	101	101168	103498	1	WP_115319266.1	100	99.9	0.0	carbamoyltransferase HypF [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	102	103471	103746	1	WP_115319267.1	100	98.9	9.72e-60	MULTISPECIES: HypC/HybG/HupF family hydrogenase formation chaperone [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	103	103743	104846	1	WP_115319268.1	100	99.7	1.56e-269	hydrogenase formation protein HypD [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	104	104839	106053	1	WP_115319269.1	100	86.9	2.14e-244	hydrogenase expression/formation protein HypE [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	105	106235	106894	-1	WP_115319270.1	100	99.5	1.19e-142	GntR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	106	106939	107928	-1	WP_115319271.1	100	99.7	3.10e-234	transketolase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	107	107925	108764	-1	WP_115319272.1	100	99.6	4.25e-200	transketolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	108	108764	110107	-1	WP_115321025.1	100	99.8	2.83e-308	MFS transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	109	110310	111140	1	WP_115321026.1	100	99.6	5.14e-195	sugar phosphate isomerase/epimerase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	110	111161	111928	1	WP_115319273.1	100	99.6	8.01e-168	SDR family NAD(P)-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	111	111937	113655	1	WP_115319274.1	100	99.8	0.0	dihydroxyacetone kinase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	112	113652	114122	1	WP_115319275.1	100	99.4	8.49e-103	ribose-5-phosphate isomerase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	113	114109	115392	-1	WP_115319276.1	100	99.8	3.22e-297	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	114	115519	116649	-1	WP_115319277.1	100	99.7	2.13e-267	PQQ-dependent sugar dehydrogenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	115	116846	117619	1	WP_178059265.1	100	99.6	5.50e-183	DoxX family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	116	117620	118033	-1	WP_115321027.1	100	97.1	5.45e-87	PH domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	117	118256	120142	1	WP_115321028.1	99.8	98.4	0.0	acetolactate synthase large subunit [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	118	120142	120654	1	WP_036339188.1	100	99.4	1.17e-109	MULTISPECIES: acetolactate synthase small subunit [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	119	120644	121708	1	WP_172507308.1	100	93.8	2.16e-237	ketol-acid reductoisomerase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	120	121759	123180	-1	WP_115319280.1	99.8	99.8	0.0	phytoene desaturase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	121	123213	124838	1	WP_115319281.1	100	97.2	0.0	phosphoglycerate dehydrogenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	122	124835	125845	1	WP_115319282.1	100	99.7	6.78e-237	3-isopropylmalate dehydrogenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	123	125842	127029	-1	WP_115321029.1	100	99.7	4.44e-265	MFS transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	124	127135	127911	1	WP_115319283.1	100	99.6	6.25e-187	fumarylacetoacetate hydrolase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	125	127911	129401	1	WP_115319284.1	100	99.8	0.0	glutamate--tRNA ligase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	126	129779	130276	-1	WP_115319285.1	100	99.4	7.74e-117	PPOX class F420-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	127	130319	131020	-1	WP_115319286.1	100	99.6	3.29e-156	IclR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	128	131096	132529	1	WP_115319287.1	100	99.8	0.0	3-isopropylmalate dehydratase large subunit [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	129	132549	133145	1	WP_115319288.1	100	99.5	2.79e-142	MULTISPECIES: 3-isopropylmalate dehydratase small subunit [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	130	133345	134004	1	WP_083116748.1	100	63.2	1.12e-66	HU family DNA-binding protein [Mycolicibacterium rhodesiae]
PICI REGION 1 - Mawb	Core	131	134057	135022	-1	WP_115319290.1	100	99.7	8.23e-235	NUDIX hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	132	135093	137264	-1	WP_115319291.1	100	99.9	0.0	RNA degradosome polyphosphate kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	133	137332	137961	-1	WP_115319292.1	100	99.5	9.06e-136	2-phospho-L-lactate guanylyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	134	138040	139056	1	WP_115321030.1	100	97.6	3.16e-221	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	135	139053	140162	1	WP_115319293.1	100	99.7	1.48e-259	cystathionine gamma-lyase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	136	140288	141325	1	WP_115319294.1	99.7	99.7	3.16e-245	D-alanine--D-alanine ligase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	137	141327	141893	-1	WP_115319295.1	100	99.5	6.62e-127	DUF3515 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	138	141883	142104	-1	WP_115319296.1	100	98.6	1.02e-38	Lrp/AsnC ligand binding domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	139	142251	143207	1	WP_410432643.1	99.7	99.7	4.96e-224	thiamine-phosphate kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	140	143230	143952	1	WP_115319298.1	100	99.6	1.42e-174	uracil-DNA glycosylase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	141	144031	144225	-1	WP_036339124.1	100	98.5	5.94e-42	MULTISPECIES: 50S ribosomal protein L28 [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	142	144488	146131	1	WP_115321031.1	100	99.8	0.0	DAK2 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	143	146134	148350	1	WP_115319299.1	100	99.9	0.0	ATP-dependent DNA helicase RecG [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	144	148347	149054	1	WP_115319300.1	100	99.6	2.09e-169	HNH endonuclease family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	145	149230	149655	1	WP_115319301.1	100	99.3	7.93e-90	RrF2 family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	146	149652	150884	1	WP_115319302.1	100	99.8	4.72e-295	globin domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	147	150926	151741	-1	WP_115319303.1	100	99.6	6.95e-186	aldo/keto reductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	148	152000	153094	1	WP_115319304.1	100	99.7	1.42e-259	alpha/beta hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	149	153169	153957	1	WP_115319305.1	100	99.6	1.52e-180	DsbA family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	150	153954	154592	1	WP_115319306.1	100	99.5	8.51e-144	vitamin K epoxide reductase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	151	154633	158043	1	WP_115319307.1	100	99.9	0.0	pyruvate carboxylase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	152	158133	158591	1	WP_115319308.1	99.3	99.3	3.40e-98	16S rRNA (guanine(966)-N(2))-methyltransferase RsmD [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	153	158603	159088	1	WP_115319309.1	100	99.4	1.40e-108	pantetheine-phosphate adenylyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	154	159178	159744	1	WP_115319310.1	100	99.5	2.29e-118	hemerythrin domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	155	159914	160651	1	WP_431232813.1	99.6	99.6	4.10e-34	cell division protein SepIVA [Mycolicibacterium psychrotolerans]
PICI REGION 1 - Mawb	Core	156	160800	161309	1	WP_115319312.1	100	99.4	1.49e-116	YceD family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	157	161351	161998	1	WP_276047952.1	100	99.5	1.42e-148	ribonuclease III [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	158	162026	162889	1	WP_115319314.1	100	99.7	8.96e-206	DNA-formamidopyrimidine glycosylase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	159	162924	163340	1	WP_115319315.1	100	99.3	2.98e-92	OsmC family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	160	163321	163608	1	WP_115319316.1	100	99.0	1.76e-66	acylphosphatase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	161	163620	167210	1	WP_115319317.1	100	99.9	0.0	chromosome segregation protein SMC [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	162	167222	168223	-1	WP_115319318.1	100	99.7	2.15e-227	cobalamin B12-binding domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	163	168211	169488	-1	WP_115319319.1	100	97.7	7.64e-295	PP2C family protein-serine/threonine phosphatase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	164	169614	169964	1	WP_308213156.1	99.1	99.1	1.03e-73	STAS domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	165	169948	170958	-1	WP_115321033.1	100	99.7	4.20e-231	type 2 isopentenyl-diphosphate Delta-isomerase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	166	171073	172428	1	WP_115319320.1	100	99.8	2.97e-296	signal recognition particle-docking protein FtsY [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	167	172606	173961	1	WP_370508335.1	99.6	99.8	0.0	ammonium transporter [Mycobacterium sp. SA01]
PICI REGION 1 - Mawb	Core	168	173967	174305	1	WP_036339085.1	100	99.1	8.06e-71	MULTISPECIES: P-II family nitrogen regulator [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	169	174380	176863	1	WP_115319322.1	100	99.9	0.0	[protein-PII] uridylyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	170	176959	178524	1	WP_115319323.1	100	99.8	0.0	signal recognition particle protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	171	178526	179593	1	WP_115319324.1	100	99.7	1.68e-267	metal-dependent hydrolase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	172	179595	181034	-1	WP_115319325.1	100	99.8	0.0	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	173	181191	182033	-1	WP_115319326.1	100	99.6	2.97e-196	D-alanyl-D-alanine carboxypeptidase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	174	182208	182876	1	WP_115321034.1	100	93.7	3.17e-148	DUF1942 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	175	182886	183761	-1	WP_115319327.1	100	99.7	2.36e-203	D-alanyl-D-alanine carboxypeptidase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	176	183786	185420	-1	WP_115319328.1	100	99.8	0.0	sulfite reductase subunit alpha [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	177	185523	185939	1	WP_115319329.1	100	99.3	2.76e-97	nuclear transport factor 2 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	178	186123	186599	1	WP_115319330.1	100	99.4	4.84e-94	30S ribosomal protein S16 [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	179	186596	186838	1	WP_005148848.1	100	98.8	7.13e-48	MULTISPECIES: RNA-binding protein [Actinomycetes]
PICI REGION 1 - Mawb	Core	180	186844	187374	1	WP_115319331.1	100	99.4	2.17e-117	ribosome maturation factor RimM [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	181	187386	188090	1	WP_115319332.1	100	99.6	1.73e-172	tRNA (guanosine(37)-N1)-methyltransferase TrmD [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	182	188144	190372	1	WP_232077752.1	100	95.6	0.0	MDR family MFS transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	183	190386	191318	-1	WP_149380395.1	95.5	99.7	1.22e-210	MULTISPECIES: serine hydrolase [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	184	191630	191971	1	WP_036339053.1	100	99.1	3.14e-73	MULTISPECIES: 50S ribosomal protein L19 [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	185	192026	192859	1	WP_115319334.1	100	99.6	5.61e-204	signal peptidase I [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	186	192872	193576	1	WP_115319335.1	100	99.6	4.88e-166	ribonuclease HII [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	187	193624	193929	1	WP_005148868.1	100	99.0	3.20e-65	MULTISPECIES: DUF2469 domain-containing protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	188	193967	195145	-1	WP_115319336.1	100	99.7	4.18e-273	ROK family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	189	195324	196544	1	WP_115319337.1	100	99.8	4.24e-264	MFS transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	190	196668	197276	1	WP_115319338.1	100	99.5	3.80e-142	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	191	197273	198127	1	WP_149383627.1	98.8	90.2	3.42e-177	HAD-IIA family hydrolase [Mycobacterium sp. ELW1]
PICI REGION 1 - Mawb	Core	192	198160	198618	-1	WP_147292006.1	100	99.3	4.60e-105	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	193	198887	199252	1	WP_115319341.1	100	99.2	8.06e-82	YraN family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	194	199252	200763	1	WP_115319342.1	100	99.8	0.0	YifB family Mg chelatase-like AAA ATPase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	195	200760	201893	1	WP_410432609.1	99.7	99.7	8.09e-259	DNA-processing protein DprA [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	196	202030	202818	1	WP_115319344.1	100	99.6	2.26e-189	siderophore-interacting protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	197	202815	205790	-1	WP_115319345.1	100	99.9	0.0	MMPL/RND family transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	198	205787	206218	-1	WP_232077578.1	100	99.3	3.71e-93	MmpS family transport accessory protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	199	206311	206634	1	WP_115319347.1	100	99.1	8.92e-68	metal-sensitive transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	200	206907	207824	1	WP_149380383.1	98.4	99.7	1.54e-206	tyrosine recombinase XerC [Mycobacterium sp. ELW1]
PICI REGION 1 - Mawb	Core	201	207829	209259	-1	WP_115319349.1	100	99.8	0.0	protein adenylyltransferase SelO [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	202	209303	209794	-1	WP_115319350.1	100	99.4	4.32e-113	M23 family metallopeptidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	203	210094	210933	1	WP_036339000.1	100	99.6	2.53e-192	MULTISPECIES: 30S ribosomal protein S2 [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	204	210952	211767	1	WP_115319351.1	100	99.6	1.18e-177	translation elongation factor Ts [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	205	211904	213331	1	WP_115319352.1	100	99.8	0.0	amidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	206	213471	214601	1	WP_163789207.1	99.7	99.7	2.20e-254	FtsX-like permease family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	207	214601	215167	1	WP_115319354.1	100	99.5	3.33e-111	ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	208	215170	215892	1	WP_115319355.1	100	99.6	1.64e-164	ABC transporter ATP-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	209	215917	217437	1	WP_163789209.1	100	99.8	0.0	APC family permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	210	217444	219423	1	WP_115319356.1	100	99.8	0.0	primary-amine oxidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	211	219466	219891	-1	WP_115319357.1	100	99.3	3.59e-90	MarR family winged helix-turn-helix transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	212	219938	220615	1	WP_115319358.1	100	99.6	6.75e-161	class I SAM-dependent methyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	213	220658	221011	1	WP_102806847.1	100	99.2	7.58e-76	MULTISPECIES: Fe-S protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	214	221136	221888	1	WP_115319359.1	100	99.6	2.07e-172	UMP kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	215	221899	222456	1	WP_115319360.1	100	99.5	2.31e-121	ribosome recycling factor [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	216	222480	223346	1	WP_115319361.1	100	99.7	5.15e-201	phosphatidate cytidylyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	217	223364	224455	1	WP_115319362.1	100	99.7	9.25e-260	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	218	224456	224710	-1	WP_115319363.1	100	98.8	5.64e-58	MULTISPECIES: DUF2631 domain-containing protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	219	224768	226111	-1	WP_115319364.1	100	99.8	0.0	cryptochrome/photolyase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	220	226233	226829	-1	WP_410432613.1	100	98.5	3.11e-125	fasciclin domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	221	226925	227584	-1	WP_115319366.1	100	99.5	1.10e-122	fasciclin domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	222	227775	228956	1	WP_115321037.1	99.7	99.5	2.81e-269	1-deoxy-D-xylulose-5-phosphate reductoisomerase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	223	228953	230182	1	WP_115319367.1	100	99.8	4.88e-292	M50 family metallopeptidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	224	230230	231381	1	WP_115319368.1	100	99.7	1.82e-267	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	225	231425	232279	1	WP_115319369.1	100	99.6	1.04e-198	GNAT family N-acetyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	226	232806	234629	1	WP_115319370.1	99.8	99.8	0.0	penicillin-binding transpeptidase domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	227	234639	234932	-1	WP_110918427.1	88.7	99.0	7.17e-58	DUF3892 domain-containing protein [Mycolicibacterium rhodesiae]
PICI REGION 1 - Mawb	Core	228	235071	235985	1	WP_115319372.1	100	99.7	1.59e-203	NAD(P)H-dependent flavin oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	229	235987	236388	-1	WP_170310588.1	100	99.3	5.44e-88	QcrA and Rieske domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	230	236432	237007	1	WP_115319373.1	100	99.5	3.15e-131	DUF1707 SHOCT-like domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	231	237017	237877	1	WP_115319374.1	100	99.7	3.01e-208	type I methionyl aminopeptidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	232	237951	239462	1	WP_115319375.1	100	99.8	0.0	cobyric acid synthase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	233	239468	240139	1	WP_115319376.1	100	99.6	1.41e-152	hypothetical protein [Mycolicibacterium aichiense]
