Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
PICI REGION 2 - CP127780.1	Core	369	395581	395853	1	WP_001138305.1	100	98.9	1.83e-59	MULTISPECIES: helix-turn-helix domain-containing protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Core	370	395844	396038	1	WP_141060246.1	100	87.7	2.71e-29	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - CP127780.1	Core	371	396005	396208	1	WP_164071220.1	98.5	98.5	6.04e-41	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - CP127780.1	Core	372	396210	396593	1	WP_238511437.1	99.2	99.2	1.08e-82	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - CP127780.1	Core	373	396594	396920	1	WP_001103967.1	100	99.1	5.13e-72	MULTISPECIES: type II toxin-antitoxin system toxin TscT [Staphylococcus]
PICI REGION 2 - CP127780.1	Core	374	396985	397854	1	WP_001002709.1	100	99.7	9.06e-216	MULTISPECIES: primase alpha helix C-terminal domain-containing protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Core	375	397868	399577	1	WP_000447468.1	100	99.8	0.0	MULTISPECIES: DUF927 domain-containing protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Core	376	399887	400267	1	WP_000356942.1	100	99.2	3.77e-87	MULTISPECIES: hypothetical protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Core	377	400264	400905	1	WP_076692332.1	99.5	99.5	1.26e-150	MULTISPECIES: pathogenicity island protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Core	378	401613	401957	1	WP_070863297.1	99.1	99.1	8.30e-74	pathogenicity island protein [Staphylococcus sp. HMSC063H12]
PICI REGION 2 - CP127780.1	Core	379	401988	402641	1	WP_000214170.1	100	99.5	5.52e-147	MULTISPECIES: hypothetical protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Core	380	402694	403221	1	WP_000771361.1	100	99.4	4.74e-116	MULTISPECIES: spore coat protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Core	381	403224	403565	1	WP_181728701.1	95.6	99.1	4.47e-73	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - CP127780.1	Core	382	403562	404131	1	CORE	100	99.5	2.22e-130	PROTEIN: WP_001293071.1 MULTISPECIES: terminase small subunit [Staphylococcus]
PICI REGION 2 - CP127780.1	Core	383	404408	405376	1	CORE	100	99.7	8.53e-233	PROTEIN: WP_000801980.1 MULTISPECIES: Abi family protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Downstream	384	405563	405955	1	WP_073392942.1	99.2	99.2	2.60e-81	MULTISPECIES: DUF3102 domain-containing protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Downstream	385	406073	406585	1	WP_000813311.1	100	99.4	2.33e-100	MULTISPECIES: hypothetical protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Downstream	386	406601	406780	1	WP_000797954.1	100	98.3	2.49e-32	MULTISPECIES: hypothetical protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Downstream	387	407544	408551	-1	CORE	100	99.7	3.53e-243	PROTEIN: WP_001080636.1 MULTISPECIES: Abi family protein [Staphylococcus]
PICI REGION 2 - CP127780.1	Downstream	388	408628	408876	-1	CORE	91.5	85.5	2.51e-38	PROTEIN: WP_050964503.1 tyrosine-type recombinase/integrase [Staphylococcus aureus]
