Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
CFPICI REGION 2 - NZ_CP125889.1	Core	5115	5271753	5273414	1	CORE	100	99.8	0.0	PROTEIN: WP_309598010.1 terminase large subunit [Escherichia coli]
CFPICI REGION 2 - NZ_CP125889.1	Core	5116	5273478	5275415	1	WP_309598011.1	100	99.8	0.0	phage major capsid protein [Escherichia coli]
CFPICI REGION 2 - NZ_CP125889.1	Core	5117	5275460	5275681	1	WP_001063025.1	100	98.6	1.03e-46	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_CP125889.1	Core	5118	5275627	5276991	1	CORE	100	99.8	0.0	PROTEIN: WP_000267302.1 phage portal protein [Escherichia coli]
CFPICI REGION 2 - NZ_CP125889.1	Core	5119	5276988	5278211	1	CORE	100	98.0	3.56e-173	PROTEIN: WP_106645300.1 phage portal protein, partial [Escherichia coli]
CFPICI REGION 2 - NZ_CP125889.1	Core	5120	5278208	5278534	1	CORE	100	99.1	7.02e-70	PROTEIN: WP_000125984.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_CP125889.1	Core	5121	5278545	5278895	1	CORE	100	99.1	8.56e-77	PROTEIN: WP_001007905.1 MULTISPECIES: phage head closure protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_CP125889.1	Downstream	5122	5278892	5279338	1	WP_000573364.1	100	99.3	4.12e-97	MULTISPECIES: HK97-gp10 family putative phage morphogenesis protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_CP125889.1	Downstream	5123	5279335	5279679	1	WP_000133393.1	100	99.1	5.00e-75	MULTISPECIES: tail completion protein gp17 [Escherichia]
CFPICI REGION 2 - NZ_CP125889.1	Downstream	5124	5279745	5280461	1	WP_001275471.1	100	99.6	1.20e-165	MULTISPECIES: major tail subunit [Enterobacteriaceae]
CFPICI REGION 2 - NZ_CP125889.1	Downstream	5125	5280467	5280841	1	WP_001030063.1	100	99.2	4.27e-83	MULTISPECIES: phage tail assembly chaperone [Enterobacteriaceae]
CFPICI REGION 2 - NZ_CP125889.1	Downstream	5126	5280865	5281146	1	WP_001234271.1	98.9	98.9	1.32e-58	MULTISPECIES: phage tail assembly protein T [Escherichia]
CFPICI REGION 3 - NZ_CP125889.1	Upstream	416	416893	417267	-1	WP_000710949.1	100	99.2	6.07e-83	MULTISPECIES: phage tail assembly chaperone [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Upstream	417	417282	417845	-1	WP_032317091.1	99.5	99.5	1.02e-125	major tail subunit, partial [Escherichia coli]
CFPICI REGION 3 - NZ_CP125889.1	Upstream	418	417847	417999	-1	WP_097736161.1	100	74.5	1.65e-16	MULTISPECIES: phage tail protein, partial [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Upstream	419	418067	418411	-1	WP_000133393.1	100	99.1	5.00e-75	MULTISPECIES: tail completion protein gp17 [Escherichia]
CFPICI REGION 3 - NZ_CP125889.1	Upstream	420	418408	418854	-1	WP_000573364.1	100	99.3	4.12e-97	MULTISPECIES: HK97-gp10 family putative phage morphogenesis protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Core	421	418851	419201	-1	CORE	100	99.1	8.56e-77	PROTEIN: WP_001007905.1 MULTISPECIES: phage head closure protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Core	422	419212	419538	-1	CORE	100	99.1	7.02e-70	PROTEIN: WP_000125984.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Core	423	419535	420758	-1	CORE	100	99.8	5.42e-179	PROTEIN: WP_000139896.1 phage portal protein [Escherichia coli]
CFPICI REGION 3 - NZ_CP125889.1	Core	424	420755	422119	-1	YP_009909090.1	97.6	99.8	0.0	portal protein [Stx2-converting phage Stx2a_WGPS2]
CFPICI REGION 3 - NZ_CP125889.1	Core	425	422065	422286	-1	WP_001063025.1	100	98.6	1.03e-46	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Core	426	422331	424268	-1	WP_000173079.1	100	99.8	0.0	MULTISPECIES: phage major capsid protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Core	427	424332	425993	-1	CORE	100	99.8	0.0	PROTEIN: WP_001368653.1 terminase large subunit [Escherichia coli]
CFPICI REGION 3 - NZ_CP125889.1	Core	428	425990	426553	-1	WP_000958360.1	100	99.5	1.28e-119	terminase small subunit [Escherichia coli]
CFPICI REGION 3 - NZ_CP125889.1	Core	429	426846	427211	-1	CORE	100	99.2	1.02e-84	PROTEIN: WP_000279804.1 MULTISPECIES: HNH endonuclease [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Downstream	430	427253	427453	1	WP_000095738.1	100	98.5	1.89e-39	MULTISPECIES: YlcI/YnfO family protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Downstream	431	427585	427911	-1	WP_000828070.1	100	99.1	2.09e-71	MULTISPECIES: TonB family protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Downstream	432	428250	428474	-1	WP_000735651.1	100	98.7	3.05e-44	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Downstream	433	428471	428971	-1	WP_000947132.1	100	96.4	6.70e-106	MULTISPECIES: lysis protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_CP125889.1	Downstream	434	428968	429099	-1	WP_001280932.1	100	97.7	2.28e-17	MULTISPECIES: hypothetical protein [Bacteria]
CFPICI REGION 4 - NZ_CP125889.1	Upstream	796	786135	786509	-1	WP_000710949.1	100	99.2	6.07e-83	MULTISPECIES: phage tail assembly chaperone [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Upstream	797	786524	787087	-1	WP_032317091.1	99.5	99.5	1.02e-125	major tail subunit, partial [Escherichia coli]
CFPICI REGION 4 - NZ_CP125889.1	Upstream	798	787089	787241	-1	WP_097736161.1	100	74.5	1.65e-16	MULTISPECIES: phage tail protein, partial [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Upstream	799	787309	787653	-1	WP_000133393.1	100	99.1	5.00e-75	MULTISPECIES: tail completion protein gp17 [Escherichia]
CFPICI REGION 4 - NZ_CP125889.1	Upstream	800	787650	788096	-1	WP_000573364.1	100	99.3	4.12e-97	MULTISPECIES: HK97-gp10 family putative phage morphogenesis protein [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Core	801	788093	788443	-1	CORE	100	99.1	8.56e-77	PROTEIN: WP_001007905.1 MULTISPECIES: phage head closure protein [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Core	802	788454	788780	-1	CORE	100	99.1	7.02e-70	PROTEIN: WP_000125984.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Core	803	788777	790000	-1	CORE	100	99.8	5.42e-179	PROTEIN: WP_000139896.1 phage portal protein [Escherichia coli]
CFPICI REGION 4 - NZ_CP125889.1	Core	804	789997	791361	-1	YP_009909090.1	97.6	99.8	0.0	portal protein [Stx2-converting phage Stx2a_WGPS2]
CFPICI REGION 4 - NZ_CP125889.1	Core	805	791307	791528	-1	WP_001063025.1	100	98.6	1.03e-46	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Core	806	791573	793510	-1	WP_000173079.1	100	99.8	0.0	MULTISPECIES: phage major capsid protein [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Core	807	793574	795235	-1	CORE	100	99.8	0.0	PROTEIN: WP_001368653.1 terminase large subunit [Escherichia coli]
CFPICI REGION 4 - NZ_CP125889.1	Core	808	795232	795795	-1	WP_000958360.1	100	99.5	1.28e-119	terminase small subunit [Escherichia coli]
CFPICI REGION 4 - NZ_CP125889.1	Core	809	796088	796453	-1	CORE	100	99.2	1.02e-84	PROTEIN: WP_000279804.1 MULTISPECIES: HNH endonuclease [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Downstream	810	796495	796695	1	WP_000095738.1	100	98.5	1.89e-39	MULTISPECIES: YlcI/YnfO family protein [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Downstream	811	796827	797153	-1	WP_000828070.1	100	99.1	2.09e-71	MULTISPECIES: TonB family protein [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Downstream	812	797492	797716	-1	WP_000735651.1	100	98.7	3.05e-44	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Downstream	813	797713	798213	-1	WP_000947132.1	100	96.4	6.70e-106	MULTISPECIES: lysis protein [Enterobacteriaceae]
CFPICI REGION 4 - NZ_CP125889.1	Downstream	814	798210	798341	-1	WP_001280932.1	100	97.7	2.28e-17	MULTISPECIES: hypothetical protein [Bacteria]
CFPICI REGION 5 - NZ_CP125889.1	Core	1	1	1662	1	CORE	100	99.8	0.0	PROTEIN: WP_309598019.1 terminase large subunit [Escherichia coli]
CFPICI REGION 5 - NZ_CP125889.1	Core	2	1726	3663	1	WP_000173079.1	100	99.8	0.0	MULTISPECIES: phage major capsid protein [Enterobacteriaceae]
CFPICI REGION 5 - NZ_CP125889.1	Core	3	3708	3929	1	WP_001063025.1	100	98.6	1.03e-46	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 5 - NZ_CP125889.1	Core	4	3875	5239	1	YP_009909090.1	98.2	99.8	0.0	portal protein [Stx2-converting phage Stx2a_WGPS2]
CFPICI REGION 5 - NZ_CP125889.1	Core	5	5236	6459	1	CORE	100	98.0	3.56e-173	PROTEIN: WP_106645300.1 phage portal protein, partial [Escherichia coli]
CFPICI REGION 5 - NZ_CP125889.1	Core	6	6456	6782	1	CORE	100	99.1	7.02e-70	PROTEIN: WP_000125984.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 5 - NZ_CP125889.1	Core	7	6793	7143	1	CORE	100	99.1	8.56e-77	PROTEIN: WP_001007905.1 MULTISPECIES: phage head closure protein [Enterobacteriaceae]
CFPICI REGION 5 - NZ_CP125889.1	Downstream	8	7140	7586	1	WP_000573364.1	100	99.3	4.12e-97	MULTISPECIES: HK97-gp10 family putative phage morphogenesis protein [Enterobacteriaceae]
CFPICI REGION 5 - NZ_CP125889.1	Downstream	9	7583	7927	1	WP_000133393.1	100	99.1	5.00e-75	MULTISPECIES: tail completion protein gp17 [Escherichia]
CFPICI REGION 5 - NZ_CP125889.1	Downstream	10	7995	8147	1	WP_097736161.1	100	74.5	1.65e-16	MULTISPECIES: phage tail protein, partial [Enterobacteriaceae]
CFPICI REGION 5 - NZ_CP125889.1	Downstream	11	8149	8712	1	WP_032317091.1	99.5	99.5	1.02e-125	major tail subunit, partial [Escherichia coli]
CFPICI REGION 5 - NZ_CP125889.1	Downstream	12	8727	9101	1	WP_000710949.1	100	99.2	6.07e-83	MULTISPECIES: phage tail assembly chaperone [Enterobacteriaceae]
