Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
PICI REGION 1 - BAAHUX010000007.1	Downstream	117	112810	113421	1	WP_000475326.1	100	99.5	3.94e-140	MULTISPECIES: staphylococcal enterotoxin-like toxin X [Staphylococcus]
PICI REGION 1 - BAAHUX010000007.1	Downstream	119	113790	114158	1	WP_108932421.1	100	99.2	1.62e-77	YxeA family protein [Staphylococcus aureus]
PICI REGION 1 - BAAHUX010000007.1	Downstream	120	114339	114911	1	WP_000769720.1	100	99.5	8.29e-122	MULTISPECIES: PepSY domain-containing protein [Staphylococcus]
PICI REGION 1 - BAAHUX010000007.1	Downstream	121	115049	115312	-1	WP_001055897.1	100	98.9	1.21e-58	MULTISPECIES: helix-turn-helix domain-containing protein [Staphylococcus]
PICI REGION 1 - BAAHUX010000007.1	Downstream	122	115612	115863	1	WP_050963020.1	84.3	98.8	1.47e-37	GlsB/YeaQ/YmgE family stress response membrane protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Upstream	89	93895	94191	1	WP_001261460.1	100	99.0	3.52e-63	MULTISPECIES: 30S ribosomal protein S6 [Bacteria]
PICI REGION 2 - BAAHUX010000007.1	Upstream	90	94212	94715	1	WP_061839556.1	91.6	99.4	1.08e-99	single-stranded DNA-binding protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Upstream	91	94767	95009	1	WP_000897044.1	100	98.8	3.02e-49	MULTISPECIES: 30S ribosomal protein S18 [Bacteria]
PICI REGION 2 - BAAHUX010000007.1	Upstream	92	95191	96021	-1	WP_000357934.1	100	99.6	5.36e-197	KilA-N domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Upstream	93	96040	96507	-1	WP_326033815.1	70.3	99.4	4.83e-72	hypothetical protein [Staphylococcus xylosus]
PICI REGION 2 - BAAHUX010000007.1	Core	94	96504	97721	-1	CORE	100	99.8	6.34e-286	PROTEIN: WP_000270130.1 tyrosine-type recombinase/integrase [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	95	98177	98872	-1	WP_000668212.1	100	99.6	6.33e-121	helix-turn-helix domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	96	99016	99228	1	WP_000794656.1	100	98.6	9.04e-42	helix-turn-helix domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	97	99229	99501	1	WP_000091734.1	100	98.9	6.13e-58	helix-turn-helix domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	98	99492	99659	1	WP_148121253.1	97.9	85.7	1.35e-22	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	99	99652	99861	1	WP_001058486.1	100	98.6	2.83e-40	MULTISPECIES: type II toxin-antitoxin system antitoxin TscA [Staphylococcus]
PICI REGION 2 - BAAHUX010000007.1	Core	100	99864	100181	1	WP_001103936.1	100	99.1	9.01e-67	type II toxin-antitoxin system toxin TscT [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	101	100245	101114	1	WP_001002700.1	100	99.7	4.83e-211	primase alpha helix C-terminal domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	102	101131	102600	1	WP_001795628.1	100	99.8	0.0	virulence-associated E family protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	103	102886	103248	1	WP_108932420.1	100	99.2	3.29e-85	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	104	103250	103534	1	WP_437248130.1	98.9	98.9	3.19e-64	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	105	103531	104172	1	WP_031385342.1	99.5	99.5	3.78e-152	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	106	104519	104860	1	WP_117217112.1	99.1	99.1	4.64e-75	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	107	104872	105450	1	WP_286209886.1	100	99.5	8.70e-109	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	108	105468	105686	1	WP_000448775.1	100	98.6	6.81e-38	MULTISPECIES: capsid morphogenesis B protein [Bacilli]
PICI REGION 2 - BAAHUX010000007.1	Core	109	105737	106264	1	WP_000771356.1	100	99.4	5.77e-117	spore coat protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	110	106267	106608	1	WP_217151841.1	99.1	99.1	3.27e-75	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	111	106605	107174	1	CORE	100	99.5	3.16e-130	PROTEIN: WP_001293080.1 terminase small subunit [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Core	112	107451	108419	1	CORE	100	99.7	8.53e-233	PROTEIN: WP_000801979.1 MULTISPECIES: Abi family protein [Staphylococcus]
PICI REGION 2 - BAAHUX010000007.1	Downstream	113	109602	109787	1	YP_009218449.1	100	98.4	2.96e-34	transcriptional regulator [Staphylococcus phage SA97]
PICI REGION 2 - BAAHUX010000007.1	Downstream	114	110926	111900	-1	CORE	100	96.0	1.09e-224	PROTEIN: WP_001822249.1 MULTISPECIES: Abi family protein [Staphylococcus]
PICI REGION 2 - BAAHUX010000007.1	Downstream	115	111903	112214	-1	CORE	100	99.0	8.76e-64	PROTEIN: WP_001797636.1 tyrosine-type recombinase/integrase [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Downstream	116	112292	112450	-1	CORE	100	98.1	7.16e-29	PROTEIN: WP_000237577.1 integrase [Staphylococcus aureus]
PICI REGION 2 - BAAHUX010000007.1	Downstream	117	112810	113421	1	WP_000475326.1	100	99.5	3.94e-140	MULTISPECIES: staphylococcal enterotoxin-like toxin X [Staphylococcus]
