Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
PICI REGION 2 - BAAHTW010000002.1	Core	102	99910	100194	-1	WP_437248130.1	98.9	98.9	3.19e-64	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Core	103	100196	100558	-1	WP_108932420.1	100	99.2	3.29e-85	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Core	104	100844	102313	-1	WP_001795628.1	100	99.8	0.0	virulence-associated E family protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Core	105	102330	103199	-1	WP_001002700.1	100	99.7	4.83e-211	primase alpha helix C-terminal domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Core	106	103263	103580	-1	WP_001103936.1	100	99.1	9.01e-67	type II toxin-antitoxin system toxin TscT [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Core	107	103583	103792	-1	WP_001058486.1	100	98.6	2.83e-40	MULTISPECIES: type II toxin-antitoxin system antitoxin TscA [Staphylococcus]
PICI REGION 2 - BAAHTW010000002.1	Core	108	103785	103952	-1	WP_148121253.1	97.9	85.7	1.35e-22	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Core	109	103943	104215	-1	WP_000091734.1	100	98.9	6.13e-58	helix-turn-helix domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Core	110	104216	104428	-1	WP_000794656.1	100	98.6	9.04e-42	helix-turn-helix domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Core	111	104572	105267	1	WP_000668212.1	100	99.6	6.33e-121	helix-turn-helix domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Core	112	105723	106940	1	CORE	100	99.8	6.34e-286	PROTEIN: WP_000270130.1 tyrosine-type recombinase/integrase [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Downstream	113	106937	107404	1	WP_326033815.1	70.3	99.4	4.83e-72	hypothetical protein [Staphylococcus xylosus]
PICI REGION 2 - BAAHTW010000002.1	Downstream	114	107423	108253	1	WP_000357934.1	100	99.6	5.36e-197	KilA-N domain-containing protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Downstream	115	108435	108677	-1	WP_000897044.1	100	98.8	3.02e-49	MULTISPECIES: 30S ribosomal protein S18 [Bacteria]
PICI REGION 2 - BAAHTW010000002.1	Downstream	116	108729	109232	-1	WP_061839556.1	91.6	99.4	1.08e-99	single-stranded DNA-binding protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTW010000002.1	Downstream	117	109253	109549	-1	WP_001261460.1	100	99.0	3.52e-63	MULTISPECIES: 30S ribosomal protein S6 [Bacteria]
