Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
PICI REGION 2 - BAAHTX010000005.1	Core	106	103358	104827	1	WP_001795628.1	99.8	99.8	0.0	virulence-associated E family protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Core	107	105113	105475	1	WP_108932420.1	100	99.2	3.29e-85	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Core	108	105477	105761	1	WP_437248130.1	98.9	98.9	3.19e-64	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Core	109	105758	106399	1	WP_031385342.1	99.5	99.5	3.78e-152	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Core	110	106746	107087	1	WP_117217112.1	99.1	99.1	4.64e-75	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Core	111	107099	107677	1	WP_286209886.1	100	99.5	8.70e-109	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Core	112	107695	107913	1	WP_000448775.1	100	98.6	6.81e-38	MULTISPECIES: capsid morphogenesis B protein [Bacilli]
PICI REGION 2 - BAAHTX010000005.1	Core	113	107964	108491	1	WP_000771356.1	100	99.4	5.77e-117	spore coat protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Core	114	108494	108835	1	WP_217151841.1	99.1	99.1	3.27e-75	pathogenicity island protein [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Core	115	108832	109401	1	CORE	100	99.5	3.16e-130	PROTEIN: WP_001293080.1 terminase small subunit [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Core	116	109678	110646	1	CORE	100	99.7	8.53e-233	PROTEIN: WP_000801979.1 MULTISPECIES: Abi family protein [Staphylococcus]
PICI REGION 2 - BAAHTX010000005.1	Downstream	117	111829	112014	1	YP_009218449.1	100	98.4	2.96e-34	transcriptional regulator [Staphylococcus phage SA97]
PICI REGION 2 - BAAHTX010000005.1	Downstream	118	113153	114127	-1	CORE	100	96.0	1.09e-224	PROTEIN: WP_001822249.1 MULTISPECIES: Abi family protein [Staphylococcus]
PICI REGION 2 - BAAHTX010000005.1	Downstream	119	114130	114441	-1	CORE	100	99.0	8.76e-64	PROTEIN: WP_001797636.1 tyrosine-type recombinase/integrase [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Downstream	120	114519	114677	-1	CORE	100	98.1	7.16e-29	PROTEIN: WP_000237577.1 integrase [Staphylococcus aureus]
PICI REGION 2 - BAAHTX010000005.1	Downstream	121	115037	115648	1	WP_000475326.1	100	99.5	3.94e-140	MULTISPECIES: staphylococcal enterotoxin-like toxin X [Staphylococcus]
