Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
CFPICI REGION 1 - NZ_AP035757.1	Downstream	2523	2685427	2685903	-1	WP_001157006.1	100	99.4	1.78e-114	MULTISPECIES: glycoside hydrolase family 24 protein [Escherichia]
CFPICI REGION 1 - NZ_AP035757.1	Downstream	2524	2685907	2686233	-1	WP_001120491.1	100	99.1	1.08e-73	MULTISPECIES: phage holin, lambda family [Enterobacteriaceae]
CFPICI REGION 1 - NZ_AP035757.1	Downstream	2525	2686531	2687346	1	WP_000862379.1	100	99.6	2.36e-193	MULTISPECIES: TIR domain-containing protein [Escherichia]
CFPICI REGION 2 - NZ_AP035757.1	Upstream	4086	4357801	4358157	-1	WP_000090998.1	100	99.2	1.07e-80	MULTISPECIES: phage tail tube protein [Bacteria]
CFPICI REGION 2 - NZ_AP035757.1	Upstream	4087	4358157	4359653	-1	WP_137503616.1	100	99.8	0.0	phage tail sheath subtilisin-like domain-containing protein [Escherichia coli]
CFPICI REGION 2 - NZ_AP035757.1	Upstream	4088	4359637	4359807	-1	WP_000497751.1	100	98.2	6.03e-34	MULTISPECIES: DUF2635 domain-containing protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Upstream	4089	4359816	4360376	-1	WP_137503615.1	100	99.5	1.58e-133	phage tail terminator protein [Escherichia coli]
CFPICI REGION 2 - NZ_AP035757.1	Upstream	4090	4360373	4360879	-1	WP_000224835.1	100	99.4	7.99e-116	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Core	4091	4360854	4361264	-1	CORE	100	99.3	4.61e-95	PROTEIN: WP_000702389.1 MULTISPECIES: phage head closure protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Core	4092	4361261	4361584	-1	CORE	100	99.1	4.95e-74	PROTEIN: WP_038977173.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Core	4093	4361587	4361787	-1	WP_000601365.1	100	98.5	3.56e-35	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Core	4094	4361836	4363041	-1	WP_069904758.1	100	99.8	6.05e-282	phage major capsid protein [Escherichia coli]
CFPICI REGION 2 - NZ_AP035757.1	Core	4095	4363056	4363706	-1	CORE	100	99.5	1.12e-150	PROTEIN: WP_001193634.1 MULTISPECIES: HK97 family phage prohead protease [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Core	4096	4363684	4364925	-1	CORE	100	99.8	2.57e-305	PROTEIN: WP_000466255.1 MULTISPECIES: phage portal protein [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Core	4097	4364925	4365107	-1	WP_000605614.1	100	98.4	2.27e-33	MULTISPECIES: protein YmfR [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Core	4098	4365119	4366852	-1	CORE	100	99.8	0.0	PROTEIN: WP_000088168.1 MULTISPECIES: terminase large subunit [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Core	4099	4366849	4367343	-1	CORE	100	99.4	6.62e-113	PROTEIN: WP_000929172.1 MULTISPECIES: phage terminase small subunit P27 family [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Core	4100	4367469	4367819	-1	CORE	100	99.1	3.47e-85	PROTEIN: WP_057509642.1 HNH endonuclease [Escherichia coli]
CFPICI REGION 2 - NZ_AP035757.1	Downstream	4101	4367899	4368198	1	WP_256793751.1	98.5	66.0	1.88e-41	hypothetical protein, partial [Escherichia coli]
CFPICI REGION 2 - NZ_AP035757.1	Downstream	4102	4368380	4368772	-1	WP_061356347.1	100	99.2	1.11e-81	DUF2570 domain-containing protein [Escherichia coli]
CFPICI REGION 2 - NZ_AP035757.1	Downstream	4103	4368756	4369232	-1	WP_001157006.1	100	99.4	1.78e-114	MULTISPECIES: glycoside hydrolase family 24 protein [Escherichia]
CFPICI REGION 2 - NZ_AP035757.1	Downstream	4104	4369236	4369562	-1	WP_001120491.1	100	99.1	1.08e-73	MULTISPECIES: phage holin, lambda family [Enterobacteriaceae]
CFPICI REGION 2 - NZ_AP035757.1	Downstream	4105	4369860	4370675	1	WP_000862379.1	100	99.6	2.36e-193	MULTISPECIES: TIR domain-containing protein [Escherichia]
CFPICI REGION 3 - NZ_AP035757.1	Upstream	3455	3683015	3683371	-1	WP_000090998.1	100	99.2	1.07e-80	MULTISPECIES: phage tail tube protein [Bacteria]
CFPICI REGION 3 - NZ_AP035757.1	Upstream	3456	3683371	3684867	-1	WP_089578520.1	100	99.8	0.0	phage tail sheath subtilisin-like domain-containing protein [Escherichia coli]
CFPICI REGION 3 - NZ_AP035757.1	Upstream	3457	3684851	3685021	-1	WP_000497751.1	100	98.2	6.03e-34	MULTISPECIES: DUF2635 domain-containing protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Upstream	3458	3685030	3685590	-1	WP_000779296.1	100	99.5	1.11e-133	MULTISPECIES: phage tail terminator protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Upstream	3459	3685587	3686093	-1	YP_008318488.1	99.4	99.4	4.63e-115	tail completion or Neck1 protein [Shigella phage SfII]
CFPICI REGION 3 - NZ_AP035757.1	Core	3460	3686068	3686478	-1	CORE	100	99.3	7.96e-96	PROTEIN: WP_000702388.1 MULTISPECIES: phage head closure protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Core	3461	3686475	3686798	-1	CORE	100	99.1	2.87e-73	PROTEIN: WP_000927711.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Core	3462	3686801	3687001	-1	WP_000601360.1	100	98.5	5.06e-35	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Core	3463	3687051	3688256	-1	WP_000257492.1	100	99.8	7.36e-283	MULTISPECIES: phage major capsid protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Core	3464	3688271	3688921	-1	CORE	100	99.5	1.12e-150	PROTEIN: WP_001193631.1 MULTISPECIES: HK97 family phage prohead protease [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Core	3465	3688899	3690140	-1	CORE	99.8	99.8	2.57e-305	PROTEIN: WP_089631147.1 phage portal protein [Escherichia coli]
CFPICI REGION 3 - NZ_AP035757.1	Core	3466	3690140	3690322	-1	WP_000605606.1	100	98.4	7.92e-34	MULTISPECIES: protein YmfR [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Core	3467	3690334	3692067	-1	CORE	100	99.8	0.0	PROTEIN: WP_000088150.1 MULTISPECIES: terminase large subunit [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Core	3468	3692064	3692558	-1	CORE	100	99.4	3.28e-113	PROTEIN: WP_000929175.1 MULTISPECIES: phage terminase small subunit P27 family [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Downstream	3469	3693202	3693540	1	WP_000594256.1	100	99.1	8.70e-75	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Downstream	3470	3693760	3694152	-1	WP_021539062.1	100	99.2	4.02e-84	MULTISPECIES: DUF2570 domain-containing protein [Escherichia]
CFPICI REGION 3 - NZ_AP035757.1	Downstream	3471	3694149	3694763	-1	WP_001075792.1	100	99.5	2.67e-143	MULTISPECIES: glycoside hydrolase family 19 protein [Escherichia]
CFPICI REGION 3 - NZ_AP035757.1	Downstream	3472	3694763	3695044	-1	WP_000422366.1	100	98.9	3.47e-63	MULTISPECIES: phage holin family protein [Enterobacteriaceae]
CFPICI REGION 3 - NZ_AP035757.1	Downstream	3473	3695031	3695417	-1	WP_001283169.1	100	99.2	5.32e-79	MULTISPECIES: phage holin family protein [Enterobacteriaceae]
