Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
CFPICI REGION 1 - AE005174.2	Core	1168	1279836	1280240	1	WP_009444443.1	100	85.9	6.45e-51	lipoate-protein ligase B, partial [Escherichia coli]
CFPICI REGION 1 - AE005174.2	Core	1169	1280277	1281224	1	CORE	94.1	95.9	1.59e-134	PROTEIN: WP_180237717.1 phage portal protein, partial [Escherichia coli]
CFPICI REGION 1 - AE005174.2	Core	1170	1281221	1281547	1	CORE	99.1	99.1	4.07e-69	PROTEIN: WP_000125988.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 1 - AE005174.2	Core	1171	1281557	1281907	1	CORE	100	99.1	8.56e-77	PROTEIN: WP_001007905.1 MULTISPECIES: phage head closure protein [Enterobacteriaceae]
CFPICI REGION 1 - AE005174.2	Downstream	1172	1281904	1282350	1	WP_000573391.1	100	99.3	6.84e-96	MULTISPECIES: HK97-gp10 family putative phage morphogenesis protein [Enterobacteriaceae]
CFPICI REGION 1 - AE005174.2	Downstream	1173	1282347	1282691	1	WP_000133379.1	99.1	99.1	3.38e-73	tail completion protein gp17 [Escherichia coli]
CFPICI REGION 1 - AE005174.2	Downstream	1174	1282751	1283467	1	WP_001275506.1	99.6	99.6	8.12e-164	major tail subunit [Escherichia coli]
CFPICI REGION 1 - AE005174.2	Downstream	1175	1283473	1283847	1	WP_001030060.1	100	99.2	6.07e-83	phage tail assembly chaperone [Escherichia coli]
CFPICI REGION 1 - AE005174.2	Downstream	1176	1283871	1284152	1	WP_001234273.1	97.8	98.9	2.56e-56	phage tail assembly protein T [Escherichia coli]
CFPICI REGION 2 - AE005174.2	Upstream	1615	1684938	1685189	1	WP_000198852.1	100	98.8	4.37e-48	hypothetical protein [Escherichia coli]
CFPICI REGION 2 - AE005174.2	Upstream	1616	1685186	1685596	1	WP_000126692.1	100	99.3	2.57e-92	MULTISPECIES: single-stranded DNA-binding protein [Enterobacteriaceae]
CFPICI REGION 2 - AE005174.2	Upstream	1617	1685607	1685879	1	WP_000233299.1	100	98.9	7.44e-59	MULTISPECIES: PerC family transcriptional regulator [Enterobacteriaceae]
CFPICI REGION 2 - AE005174.2	Upstream	1618	1686004	1686228	1	WP_001132080.1	100	98.7	2.22e-46	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 2 - AE005174.2	Upstream	1619	1686521	1687678	1	WP_001137345.1	100	99.7	6.94e-273	MULTISPECIES: phage major capsid protein [Enterobacteriaceae]
CFPICI REGION 2 - AE005174.2	Core	1620	1687718	1688290	1	CORE	100	99.5	9.44e-137	PROTEIN: WP_000504050.1 MULTISPECIES: HK97 family phage prohead protease [Enterobacteriaceae]
CFPICI REGION 2 - AE005174.2	Core	1621	1688328	1689503	1	CORE	99.7	99.7	1.33e-289	PROTEIN: WP_000171117.1 phage portal protein [Escherichia coli]
CFPICI REGION 2 - AE005174.2	Core	1622	1689500	1689838	1	CORE	100	99.1	5.90e-73	PROTEIN: WP_001020660.1 phage head closure protein [Escherichia coli]
CFPICI REGION 2 - AE005174.2	Core	1623	1689835	1690131	1	CORE	100	99.0	8.96e-66	PROTEIN: WP_000134113.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 2 - AE005174.2	Core	1624	1690131	1690571	1	CORE	100	99.3	2.60e-108	PROTEIN: WP_001145903.1 MULTISPECIES: HNH endonuclease signature motif containing protein [Enterobacteriaceae]
CFPICI REGION 2 - AE005174.2	Core	1625	1690861	1691217	1	CORE	100	99.2	5.97e-78	PROTEIN: WP_000113645.1 MULTISPECIES: phage terminase small subunit P27 family [Enterobacteriaceae]
CFPICI REGION 2 - AE005174.2	Core	1626	1691201	1692862	1	CORE	100	99.8	0.0	PROTEIN: WP_000127893.1 terminase large subunit [Escherichia coli]
CFPICI REGION 2 - AE005174.2	Downstream	1627	1692876	1693157	1	WP_000133425.1	98.9	98.9	1.27e-56	hypothetical protein [Escherichia coli]
CFPICI REGION 2 - AE005174.2	Downstream	1628	1694014	1695474	-1	WP_200425682.1	100	99.8	0.0	two-component system sensor histidine kinase PhoQ [Escherichia coli]
CFPICI REGION 2 - AE005174.2	Downstream	1629	1695474	1696145	-1	WP_001265474.1	100	99.6	2.08e-154	two-component system response regulator PhoP [Escherichia coli]
CFPICI REGION 2 - AE005174.2	Downstream	1630	1696314	1697684	-1	WP_000423729.1	100	99.8	0.0	MULTISPECIES: adenylosuccinate lyase [Enterobacteriaceae]
CFPICI REGION 2 - AE005174.2	Downstream	1631	1697688	1698329	-1	WP_001301618.1	100	99.5	1.85e-143	high frequency lysogenization protein HflD [Escherichia coli]
CFPICI REGION 3 - AE005174.2	Upstream	1568	1645161	1645856	1	WP_000661712.1	100	99.6	2.52e-159	MULTISPECIES: phage antirepressor protein [Escherichia]
CFPICI REGION 3 - AE005174.2	Upstream	1569	1645853	1645948	1	WP_157908212.1	92.0	78.1	5.01e-07	hypothetical protein [Escherichia coli]
CFPICI REGION 3 - AE005174.2	Upstream	1570	1646094	1646552	1	WP_000947251.1	100	99.3	1.86e-95	lysis protein [Escherichia coli]
CFPICI REGION 3 - AE005174.2	Upstream	1571	1646891	1647217	1	WP_000828070.1	100	99.1	2.09e-71	MULTISPECIES: TonB family protein [Enterobacteriaceae]
CFPICI REGION 3 - AE005174.2	Upstream	1572	1647349	1647549	-1	WP_000095744.1	100	98.5	1.33e-39	MULTISPECIES: YlcI/YnfO family protein [Enterobacteriaceae]
CFPICI REGION 3 - AE005174.2	Core	1573	1647591	1647956	1	CORE	100	99.2	6.90e-83	PROTEIN: WP_000829192.1 MULTISPECIES: HNH endonuclease [Escherichia]
CFPICI REGION 3 - AE005174.2	Core	1574	1648245	1648808	1	WP_000958380.1	100	99.5	1.28e-119	MULTISPECIES: terminase small subunit [Enterobacteriaceae]
CFPICI REGION 3 - AE005174.2	Core	1575	1648805	1650466	1	CORE	100	99.8	0.0	PROTEIN: WP_010904621.1 terminase large subunit [Escherichia coli]
CFPICI REGION 3 - AE005174.2	Core	1576	1650530	1652467	1	WP_000173011.1	100	99.8	0.0	phage major capsid protein [Escherichia coli]
CFPICI REGION 3 - AE005174.2	Core	1577	1652512	1652733	1	WP_001063025.1	100	98.6	1.03e-46	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 3 - AE005174.2	Core	1578	1652679	1655258	1	CORE	100	99.9	0.0	PROTEIN: WP_001304108.1 phage portal protein [Escherichia coli]
CFPICI REGION 3 - AE005174.2	Core	1579	1655261	1655587	1	CORE	100	99.1	7.02e-70	PROTEIN: WP_000125988.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 3 - AE005174.2	Core	1580	1655597	1655947	1	CORE	99.1	99.1	1.22e-76	PROTEIN: WP_001007901.1 phage head closure protein [Escherichia coli]
CFPICI REGION 3 - AE005174.2	Downstream	1581	1655944	1656390	1	WP_000573391.1	100	99.3	6.84e-96	MULTISPECIES: HK97-gp10 family putative phage morphogenesis protein [Enterobacteriaceae]
CFPICI REGION 3 - AE005174.2	Downstream	1582	1656387	1656731	1	WP_000133393.1	99.1	99.1	2.89e-74	MULTISPECIES: tail completion protein gp17 [Escherichia]
CFPICI REGION 3 - AE005174.2	Downstream	1583	1656797	1657513	1	WP_001275438.1	100	99.6	6.67e-163	major tail subunit [Escherichia coli]
CFPICI REGION 3 - AE005174.2	Downstream	1584	1657528	1657902	1	WP_000710962.1	100	99.2	1.23e-82	phage tail assembly chaperone [Escherichia coli]
CFPICI REGION 3 - AE005174.2	Downstream	1585	1657998	1658207	1	WP_001453698.1	100	98.6	8.74e-44	MULTISPECIES: phage tail assembly protein T [Enterobacteriaceae]
CFPICI REGION 4 - AE005174.2	Upstream	2262	2298534	2298815	-1	WP_001234258.1	100	98.9	2.27e-59	phage tail assembly protein T [Escherichia coli]
CFPICI REGION 4 - AE005174.2	Upstream	2263	2298839	2299213	-1	WP_000710952.1	100	99.2	4.27e-83	MULTISPECIES: phage tail assembly chaperone [Enterobacteriaceae]
CFPICI REGION 4 - AE005174.2	Upstream	2264	2299228	2299944	-1	WP_001275434.1	100	99.6	2.72e-162	major tail subunit [Escherichia coli]
CFPICI REGION 4 - AE005174.2	Upstream	2265	2300010	2300354	-1	WP_000133388.1	100	99.1	5.00e-75	MULTISPECIES: tail completion protein gp17 [Gammaproteobacteria]
CFPICI REGION 4 - AE005174.2	Upstream	2266	2300351	2300797	-1	WP_000573391.1	100	99.3	6.84e-96	MULTISPECIES: HK97-gp10 family putative phage morphogenesis protein [Enterobacteriaceae]
CFPICI REGION 4 - AE005174.2	Core	2267	2300794	2301144	-1	CORE	100	99.1	8.56e-77	PROTEIN: WP_001007905.1 MULTISPECIES: phage head closure protein [Enterobacteriaceae]
CFPICI REGION 4 - AE005174.2	Core	2268	2301154	2301480	-1	CORE	100	99.1	7.02e-70	PROTEIN: WP_000125988.1 MULTISPECIES: head-tail connector protein [Enterobacteriaceae]
CFPICI REGION 4 - AE005174.2	Core	2269	2301483	2304062	-1	CORE	100	99.9	0.0	PROTEIN: WP_001304108.1 phage portal protein [Escherichia coli]
CFPICI REGION 4 - AE005174.2	Core	2270	2304274	2306211	-1	WP_000173030.1	100	99.8	0.0	MULTISPECIES: phage major capsid protein [Enterobacteriaceae]
CFPICI REGION 4 - AE005174.2	Core	2271	2306275	2307936	-1	CORE	100	99.8	0.0	PROTEIN: WP_001507810.1 terminase large subunit [Escherichia coli]
CFPICI REGION 4 - AE005174.2	Core	2272	2307933	2308496	-1	WP_000958416.1	100	99.5	1.82e-119	terminase small subunit [Escherichia coli]
CFPICI REGION 4 - AE005174.2	Core	2273	2308786	2309151	-1	CORE	100	99.2	4.15e-84	PROTEIN: WP_000279786.1 MULTISPECIES: HNH endonuclease [Enterobacteriaceae]
CFPICI REGION 4 - AE005174.2	Downstream	2274	2309193	2309420	1	WP_000095736.1	100	98.7	4.82e-46	YlcI/YnfO family protein [Escherichia coli]
CFPICI REGION 4 - AE005174.2	Downstream	2275	2309783	2310250	-1	WP_001082609.1	100	99.4	2.96e-98	lysis protein [Escherichia coli]
CFPICI REGION 4 - AE005174.2	Downstream	2276	2310258	2310404	-1	WP_000539792.1	100	98.0	4.09e-22	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 4 - AE005174.2	Downstream	2277	2310404	2310973	-1	WP_001056806.1	100	99.5	1.70e-134	MULTISPECIES: phage antirepressor N-terminal domain-containing protein [Enterobacteriaceae]
CFPICI REGION 4 - AE005174.2	Downstream	2278	2311244	2311777	-1	WP_000992137.1	100	99.4	3.10e-131	lysozyme [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Upstream	2950	2979166	2979447	-1	WP_001234271.1	98.9	98.9	1.87e-58	MULTISPECIES: phage tail assembly protein T [Escherichia]
CFPICI REGION 5 - AE005174.2	Upstream	2951	2979471	2979845	-1	WP_001030057.1	96.0	99.2	2.29e-78	phage tail assembly chaperone [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Upstream	2952	2979851	2980567	-1	WP_001275508.1	96.6	99.6	3.55e-158	MULTISPECIES: major tail subunit [Escherichia]
CFPICI REGION 5 - AE005174.2	Upstream	2953	2980626	2980970	-1	WP_000133388.1	99.1	99.1	2.89e-74	MULTISPECIES: tail completion protein gp17 [Gammaproteobacteria]
CFPICI REGION 5 - AE005174.2	Upstream	2954	2980967	2981413	-1	WP_097432079.1	96.6	99.3	1.27e-91	HK97-gp10 family putative phage morphogenesis protein [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Core	2955	2981410	2981760	-1	CORE	85.3	99.1	6.23e-61	PROTEIN: WP_001007905.1 MULTISPECIES: phage head closure protein [Enterobacteriaceae]
CFPICI REGION 5 - AE005174.2	Core	2956	2981770	2982096	-1	WP_000125991.1	88.9	99.1	4.75e-59	head-tail connector protein [Shigella boydii]
CFPICI REGION 5 - AE005174.2	Core	2957	2982093	2984678	-1	CORE	94.8	99.9	0.0	PROTEIN: WP_000267304.1 phage portal protein [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Core	2958	2984624	2984845	-1	WP_001074364.1	98.6	98.6	9.89e-45	hypothetical protein [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Core	2959	2984890	2986827	-1	WP_373966281.1	98.6	99.8	0.0	phage major capsid protein [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Core	2960	2986891	2988552	-1	CORE	96.0	99.8	0.0	PROTEIN: WP_001411753.1 terminase large subunit [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Core	2961	2988549	2989112	-1	WP_000958406.1	97.9	99.5	1.01e-116	terminase small subunit [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Core	2962	2989403	2989768	-1	CORE	100	99.2	4.15e-84	PROTEIN: WP_000279786.1 MULTISPECIES: HNH endonuclease [Enterobacteriaceae]
CFPICI REGION 5 - AE005174.2	Downstream	2963	2989810	2990037	1	WP_000095736.1	100	98.7	4.82e-46	YlcI/YnfO family protein [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Downstream	2964	2990402	2990869	-1	WP_070206059.1	92.3	99.4	4.85e-88	lysis protein [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Downstream	2965	2990877	2991023	-1	WP_000539792.1	100	98.0	4.09e-22	MULTISPECIES: hypothetical protein [Enterobacteriaceae]
CFPICI REGION 5 - AE005174.2	Downstream	2966	2991023	2991592	-1	WP_001056811.1	100	99.5	9.82e-134	phage antirepressor N-terminal domain-containing protein [Escherichia coli]
CFPICI REGION 5 - AE005174.2	Downstream	2967	2991863	2992396	-1	WP_000087728.1	100	99.4	2.55e-130	lysozyme [Escherichia coli]
