AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	WillG	80.872	596	88	17	3924	4499	6013	6602	6.99e-126	446	10038	10866
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	WillG	73.552	794	170	34	6008	6775	8044	8823	5.84e-72	267	10038	10866
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	WillG	79.530	298	49	10	1521	1813	3627	3917	1.67e-52	202	10038	10866
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	WillG	81.443	97	16	2	9937	10032	1225	1320	2.94e-15	78.7	10038	10866
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	SarahF	83.460	1052	167	7	7315	8363	9364	10411	0.0	972	10038	10882
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	SarahF	80.607	593	101	11	9218	9800	507	1095	6.99e-126	446	10038	10882
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	SarahF	80.872	596	88	17	3924	4499	6038	6627	6.99e-126	446	10038	10882
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	SarahF	73.552	794	170	34	6008	6775	8069	8848	5.84e-72	267	10038	10882
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	SarahF	79.530	298	49	10	1521	1813	3658	3948	1.67e-52	202	10038	10882
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	SarahF	81.443	97	16	2	9937	10032	1256	1351	2.94e-15	78.7	10038	10882
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	JSGardenL2	83.460	1052	167	7	7315	8363	9342	10389	0.0	972	10038	10879
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	JSGardenL2	80.607	593	101	11	9218	9800	488	1076	6.99e-126	446	10038	10879
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	JSGardenL2	80.872	596	88	17	3924	4499	6016	6605	6.99e-126	446	10038	10879
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	JSGardenL2	73.552	794	170	34	6008	6775	8047	8826	5.84e-72	267	10038	10879
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	JSGardenL2	79.195	298	50	10	1521	1813	3639	3929	7.78e-51	196	10038	10879
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	JSGardenL2	81.443	97	16	2	9937	10032	1237	1332	2.94e-15	78.7	10038	10879
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	JSGardenL2	93.478	46	1	2	8580	8624	10835	10879	6.36e-12	67.6	10038	10879
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	CN1	83.460	1052	167	7	7315	8363	9322	10369	0.0	972	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	CN1	80.607	593	101	11	9218	9800	476	1064	6.99e-126	446	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	CN1	80.872	596	88	17	3924	4499	5996	6585	6.99e-126	446	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	CN1	73.552	794	170	34	6008	6775	8027	8806	5.84e-72	267	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	CN1	79.530	298	49	10	1521	1813	3610	3900	1.67e-52	202	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	CN1	94.828	58	1	2	8580	8636	10815	10871	1.36e-18	89.8	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	CN1	81.443	97	16	2	9937	10032	1225	1320	2.94e-15	78.7	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	ChrisB1	83.460	1052	167	7	7315	8363	9344	10391	0.0	972	10038	10872
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	ChrisB1	80.607	593	101	11	9218	9800	497	1085	6.99e-126	446	10038	10872
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	ChrisB1	80.872	596	88	17	3924	4499	6018	6607	6.99e-126	446	10038	10872
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	ChrisB1	73.552	794	170	34	6008	6775	8049	8828	5.84e-72	267	10038	10872
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	ChrisB1	79.530	298	49	10	1521	1813	3632	3922	1.67e-52	202	10038	10872
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	ChrisB1	81.443	97	16	2	9937	10032	1246	1341	2.94e-15	78.7	10038	10872
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Caroline1	83.460	1052	167	7	7315	8363	9322	10369	0.0	972	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Caroline1	80.607	593	101	11	9218	9800	476	1064	6.99e-126	446	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Caroline1	80.872	596	88	17	3924	4499	5996	6585	6.99e-126	446	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Caroline1	73.552	794	170	34	6008	6775	8027	8806	5.84e-72	267	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Caroline1	79.530	298	49	10	1521	1813	3610	3900	1.67e-52	202	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Caroline1	94.828	58	1	2	8580	8636	10815	10871	1.36e-18	89.8	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Caroline1	81.443	97	16	2	9937	10032	1208	1303	2.94e-15	78.7	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Anya	83.460	1052	167	7	7315	8363	9343	10390	0.0	972	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Anya	80.607	593	101	11	9218	9800	497	1085	6.99e-126	446	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Anya	80.872	596	88	17	3924	4499	6017	6606	6.99e-126	446	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Anya	73.552	794	170	34	6008	6775	8048	8827	5.84e-72	267	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Anya	79.530	298	49	10	1521	1813	3648	3938	1.67e-52	202	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Anya	81.443	97	16	2	9937	10032	1246	1341	2.94e-15	78.7	10038	10871
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Suzzy	83.365	1052	168	7	7315	8363	9320	10367	0.0	966	10038	10875
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Suzzy	80.607	593	101	11	9218	9800	470	1058	6.99e-126	446	10038	10875
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Suzzy	80.872	596	88	17	3924	4499	6007	6596	6.99e-126	446	10038	10875
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Suzzy	73.994	696	143	32	6008	6678	8025	8707	2.12e-66	248	10038	10875
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Suzzy	79.530	298	49	10	1521	1813	3621	3911	1.67e-52	202	10038	10875
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Suzzy	94.915	59	1	2	8580	8637	10813	10870	3.77e-19	91.6	10038	10875
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Suzzy	81.443	97	16	2	9937	10032	1219	1314	2.94e-15	78.7	10038	10875
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Herbertwm_11104_bp	83.270	1052	168	8	7315	8363	9567	10613	0.0	961	10038	11104
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Herbertwm_11104_bp	81.664	649	112	7	9155	9800	626	1270	5.22e-152	532	10038	11104
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Herbertwm_11104_bp	73.174	794	173	34	6008	6775	8272	9051	5.88e-67	250	10038	11104
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Herbertwm_11104_bp	80.075	266	40	10	3927	4189	6280	6535	1.68e-47	185	10038	11104
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Herbertwm_11104_bp	77.592	299	53	11	1521	1813	3951	4241	1.70e-42	169	10038	11104
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Herbertwm_11104_bp	75.000	292	61	11	2952	3237	5380	5665	3.72e-29	124	10038	11104
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Herbertwm_11104_bp	81.443	97	16	2	9937	10032	1431	1526	2.94e-15	78.7	10038	11104
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Herbertwm_11104_bp	95.349	43	2	0	3300	3342	5701	5743	1.77e-12	69.4	10038	11104
AP043817.1|EPIP|R1|core|batch=001|record=AP043817.1_Mycolicibacterium_crocinum_JCM_16369_DNA__complete_genome|start=1472591|end=1482628|strand=-1	Herbertwm_11104_bp	90.196	51	2	3	8580	8629	11056	11104	8.23e-11	63.9	10038	11104
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Herbertwm_11104_bp	100.000	7132	0	0	3852	10983	11104	3973	0.0	13171	10983	11104
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Herbertwm_11104_bp	100.000	3851	0	0	1	3851	3851	1	0.0	7112	10983	11104
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	CN1	97.717	4161	88	5	3846	8000	10870	6711	0.0	7151	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	CN1	95.469	1589	72	0	1	1589	3510	1922	0.0	2536	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	CN1	97.748	1199	16	8	1974	3162	1675	478	0.0	2054	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	CN1	94.092	457	20	7	10529	10983	4083	3632	0.0	688	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	CN1	87.174	460	32	21	10032	10481	4540	4098	2.08e-141	497	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	CN1	83.447	441	52	18	8415	8841	6270	5837	3.64e-109	390	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	CN1	99.187	123	0	1	1752	1873	1809	1687	5.05e-58	220	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Caroline1	97.717	4161	88	5	3846	8000	10870	6711	0.0	7151	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Caroline1	95.469	1589	72	0	1	1589	3510	1922	0.0	2536	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Caroline1	96.429	1232	16	9	1941	3162	1691	478	0.0	2006	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Caroline1	94.311	457	19	7	10529	10983	4083	3632	0.0	693	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Caroline1	87.174	460	32	21	10032	10481	4540	4098	2.08e-141	497	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Caroline1	83.447	441	52	18	8415	8841	6270	5837	3.64e-109	390	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Caroline1	99.187	123	0	1	1752	1873	1809	1687	5.05e-58	220	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSGardenL2	97.711	4150	88	5	3857	8000	10879	6731	0.0	7131	10983	10879
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSGardenL2	95.343	1589	74	0	1	1589	3539	1951	0.0	2525	10983	10879
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSGardenL2	97.808	1232	16	8	1941	3162	1720	490	0.0	2115	10983	10879
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSGardenL2	94.092	457	20	7	10529	10983	4112	3661	0.0	688	10983	10879
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSGardenL2	87.174	460	32	21	10032	10481	4569	4127	2.08e-141	497	10983	10879
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSGardenL2	83.447	441	52	18	8415	8841	6290	5857	3.64e-109	390	10983	10879
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSGardenL2	99.187	123	0	1	1752	1873	1838	1716	5.05e-58	220	10983	10879
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSForest2	99.922	3865	2	1	1	3865	3864	1	0.0	7119	10983	11036
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSForest2	97.998	3347	64	3	4656	8000	10335	6990	0.0	5806	10983	11036
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSForest2	97.211	2582	53	15	8415	10983	6561	3986	0.0	4351	10983	11036
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSForest2	85.075	67	7	3	8043	8108	6920	6856	2.50e-11	65.8	10983	11036
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSForest1	99.922	3865	2	1	1	3865	3864	1	0.0	7119	10983	11037
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSForest1	97.490	3347	64	4	4656	8000	10319	6991	0.0	5698	10983	11037
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSForest1	97.250	2582	53	14	8415	10983	6562	3986	0.0	4359	10983	11037
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	JSForest1	85.075	67	7	3	8043	8108	6921	6857	2.50e-11	65.8	10983	11037
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	WillG	97.729	4139	88	4	3867	8000	10865	6728	0.0	7118	10983	10866
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	WillG	95.469	1589	72	0	1	1589	3527	1939	0.0	2536	10983	10866
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	WillG	97.808	1232	16	8	1941	3162	1708	478	0.0	2115	10983	10866
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	WillG	94.311	457	19	7	10529	10983	4100	3649	0.0	693	10983	10866
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	WillG	87.174	460	32	21	10032	10481	4557	4115	2.08e-141	497	10983	10866
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	WillG	83.447	441	52	18	8415	8841	6287	5854	3.64e-109	390	10983	10866
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	WillG	99.187	123	0	1	1752	1873	1826	1704	5.05e-58	220	10983	10866
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	ChrisB1	97.729	4139	88	4	3867	8000	10870	6733	0.0	7118	10983	10872
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	ChrisB1	94.525	1589	71	1	1	1589	3532	1960	0.0	2438	10983	10872
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	ChrisB1	97.808	1232	16	8	1941	3162	1729	499	0.0	2115	10983	10872
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	ChrisB1	94.311	457	19	7	10529	10983	4105	3654	0.0	693	10983	10872
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	ChrisB1	87.174	460	32	21	10032	10481	4562	4120	2.08e-141	497	10983	10872
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	ChrisB1	83.447	441	52	18	8415	8841	6292	5859	3.64e-109	390	10983	10872
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	ChrisB1	99.187	123	0	1	1752	1873	1847	1725	5.05e-58	220	10983	10872
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Anya	97.729	4139	88	4	3867	8000	10869	6732	0.0	7118	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Anya	95.469	1589	72	0	1	1589	3548	1960	0.0	2536	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Anya	97.808	1232	16	8	1941	3162	1729	499	0.0	2115	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Anya	94.092	457	20	7	10529	10983	4121	3670	0.0	688	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Anya	87.174	460	32	21	10032	10481	4578	4136	2.08e-141	497	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Anya	80.682	440	49	22	8415	8841	6291	5875	1.05e-84	309	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	Anya	99.187	123	0	1	1752	1873	1847	1725	5.05e-58	220	10983	10871
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	SarahF	97.725	4131	88	4	3875	8000	10882	6753	0.0	7103	10983	10882
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	SarahF	95.469	1589	72	0	1	1589	3558	1970	0.0	2536	10983	10882
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	SarahF	97.808	1232	16	8	1941	3162	1739	509	0.0	2115	10983	10882
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	SarahF	94.311	457	19	7	10529	10983	4131	3680	0.0	693	10983	10882
machiense_contig_7|EPIP|R1|core|batch=009|record=machiense_contig_7|start=639140|end=650122|strand=mixed	SarahF	87.037	432	29	21	10032	10453	4582	4168	7.60e-131	462	10983	10882
